_used_	3	2.995732
_varna	3	2.995732
_verb	3	2.995732
_verbatim_	3	2.995732
_very	3	2.995732
_very_	3	2.995732
_via_	3	2.995732
_vif_	3	2.995732
_was_	3	2.995732
_we	3	2.995732
_wednesday_	3	2.995732
_what_	3	2.995732
_when_	3	2.995732
_whitby	3	2.995732
_whitby_	3	2.995732
_written	3	2.995732
_x_	3	2.995732
_y_	3	2.995732
_you_	3	2.995732
_z_	3	2.995732
_ã	3	2.995732
1	2	2.302585
1	3	2.302585
10	1	2.302585
10	3	2.302585
100	1	2.995732
1000	1	2.995732
1018	3	2.995732
1030	3	2.995732
10646	2	2.995732
10712	2	2.995732
10s	1	2.995732
10th	1	2.995732
11	3	2.995732
1100	1	2.995732
111	3	2.995732
1115	1	2.995732
1130	1	2.995732
1140	3	2.995732
115	2	2.995732
117	1	2.995732
1181718	2	2.995732
1192224	2	2.995732
11975	2	2.995732
12	1	2.302585
12	3	2.302585
120	1	2.995732
1230	3	2.995732
124	3	2.995732
1245	3	2.995732
126	2	2.995732
129	2	2.995732
12s	1	2.995732
12th	1	2.302585
12th	3	2.302585
13	3	2.995732
13000	3	2.995732
136	3	2.995732
1371	2	2.995732
14	3	2.995732
140	1	2.995732
14000	1	2.995732
1413	2	2.995732
1429	2	2.995732
150	1	2.995732
1516	2	2.995732
152	3	2.995732
16	3	2.995732
165	3	2.995732
167	3	2.995732
1675	2	2.995732
169	3	2.995732
16a	1	2.995732
17	1	2.302585
17	3	2.302585
1777	3	2.995732
17s	3	2.995732
17th	3	2.995732
18	2	2.302585
18	3	2.302585
181	3	2.995732
1824	2	2.995732
1846	1	2.995732
1854	3	2.995732
1858	1	2.995732
1869	1	2.995732
1870	1	2.995732
1873	3	2.995732
1878	1	2.995732
1883	1	2.995732
1883a	1	2.995732
1884there	1	2.995732
1887	1	2.995732
1888i	1	2.995732
1890	1	2.995732
1897	3	2.995732
19	3	2.995732
194	3	2.995732
197	3	2.995732
19th	1	2.995732
1s	1	2.995732
1st	3	2.995732
2	1	1.897120
2	2	1.897120
2	3	1.897120
20	3	2.995732
200	1	2.995732
2000	1	2.995732
204	3	2.995732
216	3	2.995732
220	1	2.995732
221b	1	2.995732
226	1	2.302585
226	3	2.302585
22nd	1	2.995732
231	3	2.995732
235	3	2.995732
24	3	2.995732
2414	2	2.995732
243	3	2.995732
24th_	3	2.995732
25	1	2.302585
25	3	2.302585
250	1	2.995732
256	3	2.995732
26	1	2.302585
26	3	2.302585
267	3	2.995732
269	3	2.995732
26s	1	2.995732
27	1	2.302585
27	2	2.302585
270	1	2.995732
2713	2	2.995732
279	3	2.995732
28	3	2.995732
281	3	2.995732
28th	2	2.995732
29	3	2.995732
294	3	2.995732
2nd	1	2.995732
2s	1	2.995732
3	2	2.302585
3	3	2.302585
30	1	1.897120
30	2	1.897120
30	3	1.897120
30000	1	2.995732
3047	2	2.995732
308	3	2.995732
31	1	2.302585
31	3	2.302585
3116	2	2.995732
313	3	2.995732
32	2	2.995732
322	3	2.995732
3239	2	2.995732
33	3	2.995732
334	3	2.995732
338	3	2.995732
347	3	2.995732
36	2	2.995732
375	2	2.995732
38	3	2.995732
3814	2	2.995732
3856	2	2.995732
3rd	1	2.995732
4	1	1.897120
4	2	1.897120
4	3	1.897120
40	1	2.995732
4000	1	2.995732
430	3	2.995732
432	2	2.995732
435	1	2.995732
4610	2	2.995732
4700	1	2.995732
47th	3	2.995732
4d	1	2.995732
4th	1	2.995732
5	2	2.302585
5	3	2.302585
50	3	2.995732
500	3	2.995732
50000	1	2.995732
51	3	2.995732
514	1	2.995732
515	1	2.995732
547	2	2.995732
5522	2	2.995732
558	2	2.995732
59	3	2.995732
59sanguine	3	2.995732
6	3	2.995732
60	1	2.995732
60s	1	2.995732
614	2	2.995732
625	2	2.302585
625	3	2.302585
630	1	2.302585
630	3	2.302585
646	3	2.995732
66	2	2.995732
67	2	2.995732
68	3	2.995732
689	2	2.995732
6d	1	2.995732
7	1	2.302585
7	3	2.302585
70	3	2.995732
700	1	2.995732
71	3	2.995732
730	3	2.995732
750	1	2.995732
77	1	2.995732
7s	1	2.995732
7th	1	2.995732
8	3	2.995732
811314	2	2.995732
82	1	2.995732
83	1	2.995732
835	3	2.995732
84	1	2.302585
84	3	2.302585
85	1	2.995732
87	1	2.995732
88	1	2.995732
89	1	2.995732
89there	1	2.995732
8d	1	2.995732
8s	1	2.995732
9	1	2.995732
90	1	2.995732
930	3	2.995732
9418	2	2.995732
98	3	2.995732
9d	3	2.995732
9th	1	2.995732
aback	3	2.995732
abaft	3	2.995732
abandon	3	2.995732
abandoned	1	2.302585
abandoned	3	2.302585
abandons	1	2.995732
abasement	3	2.995732
abated	2	2.302585
abated	3	2.302585
abating	3	2.995732
abbey	3	2.995732
abbots	1	2.995732
abed	3	2.995732
abelderin	3	2.995732
aberdeen	1	2.995732
abhorred	3	2.995732
abhorrent	1	2.995732
abide	3	2.995732
ability	3	2.995732
abjure	1	2.995732
ablaze	3	2.995732
ablowin	3	2.995732
abnormal	1	2.302585
abnormal	3	2.302585
abnormally	1	2.302585
abnormally	3	2.302585
aboard	3	2.995732
abode	1	2.302585
abode	2	2.302585
abominable	1	2.995732
abomination	1	2.302585
abomination	2	2.302585
aboon	3	2.995732
aboord	3	2.995732
aboot	3	2.995732
abound	1	2.995732
abovehe	3	2.995732
abraham	3	2.995732
abramoff	3	2.995732
abreast	3	2.995732
abroad	1	1.897120
abroad	2	1.897120
abroad	3	1.897120
abrupt	1	2.995732
abruptly	1	2.995732
absence	1	1.897120
absence	2	1.897120
absence	3	1.897120
absent	1	1.897120
absent	2	1.897120
absent	3	1.897120
absolute	1	2.302585
absolute	3	2.302585
absolutely	1	2.302585
absolutely	3	2.302585
absolved	1	2.302585
absolved	3	2.302585
absorb	1	2.302585
absorb	3	2.302585
absorbed	1	2.302585
absorbed	3	2.302585
absorbing	1	2.302585
absorbing	3	2.302585
abstract	3	2.995732
abstracted	1	2.995732
absurd	1	2.995732
absurdly	1	2.995732
abuse	1	2.302585
abuse	2	2.302585
abusive	1	2.995732
abut	3	2.995732
abutted	1	2.995732
abyss	3	2.995732
acallin	3	2.995732
acantsimply	3	2.995732
accent	1	2.995732
accentuated	3	2.995732
accept	1	1.897120
accept	2	1.897120
accept	3	1.897120
acceptance	1	2.302585
acceptance	3	2.302585
accepted	1	2.302585
accepted	3	2.302585
accepting	3	2.995732
accepts	3	2.995732
access	3	2.995732
accessory	1	2.995732
accident	1	2.302585
accident	3	2.302585
accidental	1	2.302585
accidental	3	2.302585
accidents	1	2.302585
accidents	3	2.302585
accommodate	1	2.995732
accompanied	1	2.995732
accompany	1	2.995732
accompanying	1	2.995732
accompli	1	2.995732
accomplice	1	2.995732
accomplices	1	2.995732
accomplish	1	2.995732
accomplished	1	2.302585
accomplished	3	2.302585
accomplishment	1	2.995732
accomplishments	1	2.995732
accord	3	2.995732
accordance	3	2.995732
account	1	2.302585
account	3	2.302585
accountant	1	2.995732
accounts	1	1.897120
accounts	2	1.897120
accounts	3	1.897120
accumulated	1	2.995732
accumulation	1	2.302585
accumulation	3	2.302585
accuracy	3	2.995732
accurate	1	2.302585
accurate	3	2.302585
accurately	1	2.302585
accurately	3	2.302585
accursed	3	2.995732
accuse	2	2.995732
accused	1	2.302585
accused	3	2.302585
accuser	1	2.995732
accustomed	1	2.302585
accustomed	3	2.302585
acetones	1	2.995732
achaffin	3	2.995732
achieve	3	2.995732
achieved	1	2.302585
achieved	3	2.302585
aching	2	2.302585
aching	3	2.302585
acid	1	2.995732
acknowledge	1	1.897120
acknowledge	2	1.897120
acknowledge	3	1.897120
acknowledged	2	2.995732
acknowledges	1	2.995732
acknowledgments	2	2.995732
acold	2	2.995732
acomin	3	2.995732
acorns	2	2.995732
acquaintance	1	2.302585
acquaintance	2	2.302585
acquaintanceship	3	2.995732
acquainted	2	2.302585
acquainted	3	2.302585
acquiesce	1	2.302585
acquiesce	3	2.302585
acquiesced	3	2.995732
acquiescence	3	2.995732
acquire	1	2.302585
acquire	3	2.302585
acquired	1	2.302585
acquired	3	2.302585
acquirement	1	2.995732
acquiring	3	2.995732
acquitted	1	2.995732
acres	1	2.302585
acres	3	2.302585
acrewkda	3	2.995732
acrid	3	2.995732
act	1	2.302585
act	3	2.302585
acted	1	1.897120
acted	2	1.897120
acted	3	1.897120
acting	1	2.302585
acting	3	2.302585
action	1	1.897120
action	2	1.897120
action	3	1.897120
actionable	1	2.995732
actions	1	2.302585
actions	3	2.302585
active	1	2.302585
active	3	2.302585
activity	1	2.302585
activity	2	2.302585
actor	1	2.995732
actress	1	2.995732
acts	1	2.302585
acts	3	2.302585
actual	1	2.302585
actual	3	2.302585
acumen	3	2.995732
acute	1	2.302585
acute	3	2.302585
acutely	3	2.995732
ad	3	2.995732
adamantine	3	2.995732
adapt	1	2.995732
adapted	1	2.302585
adapted	3	2.302585
add	1	1.897120
add	2	1.897120
add	3	1.897120
added	1	2.302585
added	3	2.302585
addendum	3	2.995732
adder	1	2.995732
addicted	1	2.995732
addictedness	2	2.995732
adding	1	2.302585
adding	3	2.302585
addition	1	1.897120
addition	2	1.897120
addition	3	1.897120
additional	3	2.995732
addle	3	2.995732
address	1	2.302585
address	3	2.302585
addressed	1	2.302585
addressed	3	2.302585
addresses	3	2.995732
addressing	1	2.302585
addressing	3	2.302585
adds	1	2.995732
adduce	3	2.995732
adduced	3	2.995732
adelphi	3	2.995732
adequately	3	2.995732
adhered	3	2.995732
adhesive	1	2.995732
adjacent	3	2.995732
adjective	1	2.995732
adjusted	1	2.302585
adjusted	3	2.302585
adler	1	2.995732
administration	1	2.995732
admirable	1	1.897120
admirable	2	1.897120
admirable	3	1.897120
admirably	1	2.995732
admiralty	3	2.995732
admiration	1	2.302585
admiration	2	2.302585
admire	1	1.897120
admire	2	1.897120
admire	3	1.897120
admirers	1	2.995732
admiring	1	2.995732
admission	3	2.995732
admit	1	2.302585
admit	3	2.302585
admitted	1	2.302585
admitted	3	2.302585
ado	1	2.302585
ado	2	2.302585
adopt	3	2.995732
adopted	1	2.302585
adopted	3	2.302585
adornments	3	2.995732
advance	1	2.302585
advance	3	2.302585
advancea	3	2.995732
advanced	1	2.302585
advanced	3	2.302585
advancement	3	2.995732
advancing	1	2.302585
advancing	3	2.302585
advantage	1	1.897120
advantage	2	1.897120
advantage	3	1.897120
advantages	1	2.995732
adventure	1	2.302585
adventure	3	2.302585
adventures	1	2.302585
adventures	3	2.302585
adventuress	1	2.995732
adventurous	3	2.995732
adversaries	2	2.995732
advertise	1	2.302585
advertise	3	2.302585
advertised	1	2.995732
advertisement	1	2.995732
advertisementhow	1	2.995732
advertisements	1	2.995732
advertising	1	2.995732
advice	1	2.302585
advice	3	2.302585
advisable	3	2.995732
advise	1	2.302585
advise	3	2.302585
advised	1	2.302585
advised	2	2.302585
adviser	1	2.995732
advocate	1	2.995732
afar	2	2.302585
afar	3	2.302585
afeard	3	2.995732
afeared	3	2.995732
affair	1	2.302585
affair	3	2.302585
affaire	1	2.995732
affairs	1	2.302585
affairs	3	2.302585
affect	1	2.302585
affect	3	2.302585
affectation	1	2.995732
affected	1	2.302585
affected	3	2.302585
affecting	1	2.995732
affection	1	2.302585
affection	3	2.302585
affectionate	1	2.302585
affectionate	3	2.302585
affections	1	2.995732
affects	3	2.995732
afflict	3	2.995732
afflicted	2	2.995732
afflictedor	3	2.995732
affliction	1	1.897120
affliction	2	1.897120
affliction	3	1.897120
afflictions	2	2.995732
afford	1	2.302585
afford	3	2.302585
afforded	1	2.302585
afforded	3	2.302585
affording	2	2.302585
affording	3	2.302585
affright	3	2.995732
affront	3	2.995732
afghan	1	2.995732
afghanistan	1	2.995732
afield	3	2.995732
afoot	3	2.995732
afore	3	2.995732
aforesaid	2	2.995732
afraid	1	2.302585
afraid	3	2.302585
afraidi	3	2.995732
afresh	3	2.995732
africa	3	2.995732
aft	3	2.995732
afternoon	1	1.897120
afternoon	2	1.897120
afternoon	3	1.897120
afternoon_for	3	2.995732
afternoon_i	3	2.995732
afterward	2	2.995732
afterwardsfor	3	2.995732
aftest	3	2.995732
agaglike	2	2.995732
againhere	1	2.995732
againjust	1	2.995732
againof	1	2.995732
agallopin	3	2.995732
agatha	3	2.995732
age	1	2.302585
age	3	2.302585
age_	3	2.995732
aged	1	2.302585
aged	3	2.302585
ageeanwards	3	2.995732
agency	1	2.302585
agency	3	2.302585
agent	1	2.302585
agent	3	2.302585
agents	3	2.995732
ages	3	2.995732
agettin	3	2.995732
agglomeration	3	2.995732
aggressive	3	2.995732
aghast	3	2.995732
agin	3	2.995732
agitated	1	2.302585
agitated	3	2.302585
agitation	1	2.302585
agitation	3	2.302585
aglow	3	2.995732
ago	1	2.302585
ago	3	2.302585
agoin	3	2.995732
agone	3	2.995732
agonies	1	2.995732
agonised	3	2.995732
agonising	3	2.995732
agony	1	2.302585
agony	3	2.302585
agoto	1	2.995732
agra	1	2.995732
agree	1	2.302585
agree	3	2.302585
agreed	2	2.302585
agreed	3	2.302585
agreeing	3	2.995732
agreement	3	2.995732
agrees	1	2.995732
agricultural	1	2.995732
ague	3	2.995732
ah	1	2.302585
ah	3	2.302585
aha	3	2.995732
ahead	3	2.995732
ahint	3	2.995732
aid	1	2.302585
aid	3	2.302585
aided	1	2.302585
aided	3	2.302585
aidin	3	2.995732
aiding	3	2.995732
aids	3	2.995732
ail	2	2.995732
aiming	3	2.995732
aimitatin	3	2.995732
ain	3	2.995732
aint	3	2.995732
air	1	2.302585
air	3	2.302585
airblebs	3	2.995732
airi	3	2.995732
airly	3	2.995732
airs	3	2.995732
airspace	3	2.995732
airt	3	2.995732
aisle	1	2.995732
aitetropos	3	2.995732
ajar	1	2.302585
ajar	3	2.302585
akeepin	3	2.995732
akimbo	1	2.995732
akin	1	2.302585
akin	3	2.302585
alacrity	3	2.995732
alarm	1	2.302585
alarm	3	2.302585
alarmed	3	2.995732
alarming	3	2.995732
alarms	3	2.995732
alas	1	2.302585
alas	3	2.302585
albany	2	2.995732
albert	1	2.995732
alchemistwhich	3	2.995732
aldersgate	1	2.995732
aldershot	1	2.995732
aldertrees	3	2.995732
alert	1	2.302585
alert	3	2.302585
alexander	1	2.995732
alias	1	2.995732
alice	1	2.995732
alices	1	2.995732
alicia	1	2.995732
alight	3	2.995732
alike	1	2.302585
alike	3	2.302585
alive	1	1.897120
alive	2	1.897120
alive	3	1.897120
alivemadam	3	2.995732
alland	3	2.995732
allay	3	2.995732
allayed	3	2.995732
allaying	3	2.995732
allcomprehensive	1	2.995732
alleging	1	2.995732
allegro	1	2.995732
allembracing	3	2.995732
alleven	3	2.995732
alley	1	2.302585
alley	3	2.302585
alleys	1	2.995732
alliance	1	2.302585
alliance	3	2.302585
allied	1	2.302585
allied	3	2.302585
allies	3	2.995732
allimportant	1	2.302585
allimportant	3	2.302585
allinall	3	2.995732
allnight	1	2.995732
allowable	3	2.995732
allowance	1	2.995732
allowed	1	2.302585
allowed	3	2.302585
allowing	1	2.995732
allright	3	2.995732
allthis	3	2.995732
allude	1	2.995732
alluded	1	2.995732
allusion	1	2.302585
allusion	3	2.302585
allusions	1	2.995732
ally	1	2.995732
almanac	3	2.995732
almighty	2	2.302585
almighty	3	2.302585
aloft	3	2.995732
alongside	3	2.995732
aloof	3	2.995732
alookin	3	2.995732
aloud	1	2.302585
aloud	3	2.302585
aloysius	1	2.995732
alpha	1	2.995732
alphabetical	3	2.995732
alreadyand	3	2.995732
alreadyfor	3	2.995732
alreadythat	3	2.995732
alsobut	1	2.995732
altar	1	2.995732
alter	1	2.302585
alter	3	2.302585
alterations	1	2.995732
altered	1	2.995732
alternately	1	2.995732
alternating	1	2.995732
alternation	1	2.995732
alternative	3	2.995732
althegither	3	2.995732
altogether	1	2.302585
altogether	3	2.302585
altogetherthough	3	2.995732
amalgam	1	2.995732
amalgamation	3	2.995732
amany	3	2.995732
amateur	1	2.302585
amateur	3	2.302585
amaze	3	2.995732
amazed	2	2.302585
amazed	3	2.302585
amazement	1	1.897120
amazement	2	1.897120
amazement	3	1.897120
amazing	1	2.302585
amazing	2	2.302585
ambition	1	2.995732
ambitious	1	2.995732
amen	3	2.995732
amenable	3	2.995732
amended	2	2.995732
america	1	2.302585
america	3	2.302585
american	1	2.302585
american	3	2.302585
americanism	3	2.995732
americans	1	2.995732
amethyst	1	2.995732
amiable	1	2.995732
amid	1	2.302585
amid	3	2.302585
amidst	3	2.995732
amiss	1	2.995732
amos	2	2.995732
amount	1	2.302585
amount	3	2.302585
amoy	1	2.995732
ample	1	2.995732
amplifying	1	2.995732
amply	1	2.995732
amsterdam	3	2.995732
amsterdam_	3	2.995732
amuse	1	2.302585
amuse	3	2.302585
amused	1	2.302585
amused	3	2.302585
amusement	1	2.995732
amusing	1	2.995732
analogy	3	2.995732
analysed	3	2.995732
analysis	1	2.302585
analysis	3	2.302585
analytical	1	2.995732
anatomy	1	2.302585
anatomy	3	2.302585
ancestral	1	2.995732
anceterer	3	2.995732
anchor	3	2.995732
ancient	1	2.302585
ancient	3	2.302585
ancients	3	2.995732
andand	3	2.995732
andandwell	1	2.995732
andersen	3	2.995732
anderson	1	2.995732
andit	3	2.995732
andover	1	2.995732
andres	3	2.995732
andrew	3	2.995732
ands	3	2.995732
anent	3	2.995732
anew	3	2.995732
angel	1	2.302585
angel	3	2.302585
angelic	3	2.995732
angels	1	2.302585
angels	3	2.302585
angelwas	1	2.995732
anger	1	2.302585
anger	3	2.302585
angermay	3	2.995732
angle	1	2.302585
angle	3	2.302585
angrier	3	2.995732
angrily	3	2.995732
angry	1	1.897120
angry	2	1.897120
angry	3	1.897120
anguish	3	2.995732
animal	1	2.302585
animal	3	2.302585
animals	1	2.302585
animals	3	2.302585
animate	3	2.995732
animated	1	2.995732
animation	3	2.995732
animile	3	2.995732
animiles	3	2.995732
ankles	1	2.995732
annexation	3	2.995732
announce	1	2.302585
announce	3	2.302585
announced	1	2.302585
announced	3	2.302585
announcement	1	2.995732
announcing	3	2.995732
annoyance	1	2.995732
annoyed	1	2.995732
annoying	3	2.995732
annual	1	2.302585
annual	3	2.302585
anoints	1	2.995732
anothers	3	2.995732
ansomei	3	2.995732
anstruther	1	2.995732
answer	1	1.897120
answer	2	1.897120
answer	3	1.897120
answered	1	1.897120
answered	2	1.897120
answered	3	1.897120
answering	1	2.302585
answering	3	2.302585
answers	1	1.897120
answers	2	1.897120
answers	3	1.897120
antagonism	3	2.995732
antagonist	1	2.995732
antecedents	1	2.995732
anteroom	1	2.995732
antherums	3	2.995732
anticipation	3	2.995732
antics	1	2.995732
antidote	3	2.995732
antique	3	2.995732
antwerp	3	2.995732
anxiety	1	2.302585
anxiety	3	2.302585
anxious	1	2.302585
anxious	3	2.302585
anxiously	1	2.302585
anxiously	3	2.302585
anyhowan	3	2.995732
anyhowi	3	2.995732
anywheres	3	2.995732
anãmic	3	2.995732
aowling	3	2.995732
apace	2	2.995732
apache	1	2.995732
apaches	1	2.995732
apartment	1	2.995732
apathy	3	2.995732
aperture	1	2.302585
aperture	3	2.302585
apiece	1	2.302585
apiece	3	2.302585
apologetic	3	2.995732
apologetically	3	2.995732
apologise	1	2.995732
apologised	3	2.995732
apology	1	2.302585
apology	3	2.302585
appalled	3	2.995732
appalling	3	2.995732
apparel	2	2.995732
apparelled	1	2.995732
apparent	1	2.302585
apparent	3	2.302585
apparently	1	2.302585
apparently	3	2.302585
apparition	1	2.995732
appeal	1	2.302585
appeal	3	2.302585
appealing	3	2.995732
appealingly	3	2.995732
appeals	1	2.995732
appearance	1	1.897120
appearance	2	1.897120
appearance	3	1.897120
appearances	3	2.995732
appeared	1	1.897120
appeared	2	1.897120
appeared	3	1.897120
appears	1	2.302585
appears	3	2.302585
appeased	3	2.995732
appetite	2	2.302585
appetite	3	2.302585
appetites	3	2.995732
apple	3	2.995732
appliances	3	2.995732
applicant	1	2.995732
application	3	2.995732
applied	3	2.995732
apply	1	2.302585
apply	3	2.302585
applying	1	2.995732
appointed	2	2.302585
appointed	3	2.302585
appointment	1	2.995732
appositeness	3	2.995732
appraise	3	2.995732
appreciation	3	2.995732
appreciative	3	2.995732
apprehend	3	2.995732
apprehended	2	2.995732
apprehension	3	2.995732
apprenticed	1	2.302585
apprenticed	3	2.302585
approach	1	2.302585
approach	3	2.302585
approached	1	2.302585
approached	3	2.302585
approaches	3	2.995732
approaching	1	2.302585
approaching	3	2.302585
approval	3	2.995732
approve	3	2.995732
approved	3	2.995732
approving	3	2.995732
approvingly	1	2.995732
april	1	2.302585
april	3	2.302585
apron	2	2.302585
apron	3	2.302585
apt	1	2.302585
apt	3	2.302585
apuffin	3	2.995732
aquiline	1	2.302585
aquiline	3	2.302585
arabian	1	2.302585
arabian	3	2.302585
arat	1	2.995732
arbitrary	3	2.995732
arcandcompass	1	2.995732
arched	3	2.995732
archery	1	2.995732
arches	3	2.995732
archibald	3	2.995732
archie	1	2.995732
archimedes	3	2.995732
archipelago	3	2.995732
architects	1	2.995732
architecture	1	2.995732
archway	3	2.995732
ard	3	2.995732
ardente_	3	2.995732
ardour	3	2.995732
arduous	1	2.995732
area	1	2.302585
area	3	2.302585
areet	3	2.995732
arfquid	3	2.995732
argue	1	2.302585
argue	3	2.302585
argued	3	2.995732
argues	3	2.995732
arguing	3	2.995732
argument	1	2.302585
argument	3	2.302585
argumentative	3	2.995732
argumentativeness	3	2.995732
arguments	1	2.302585
arguments	3	2.302585
argy	3	2.995732
aright	1	2.302585
aright	3	2.302585
arise	1	1.897120
arise	2	1.897120
arise	3	1.897120
arisen	3	2.995732
aristocratic	1	2.995732
arizona	1	2.995732
ark	3	2.995732
arlington	3	2.995732
arm	1	2.302585
arm	3	2.302585
armament	3	2.995732
armamentsthe	3	2.995732
armchair	1	2.995732
armchairs	1	2.995732
armed	1	2.302585
armed	3	2.302585
armedarmed	3	2.995732
armedthe	3	2.995732
arminius	3	2.995732
arminus	3	2.995732
armitage	1	2.995732
armitagepercy	1	2.995732
armitagethe	1	2.995732
armony	3	2.995732
armour	1	2.302585
armour	3	2.302585
arms	1	1.897120
arms	2	1.897120
arms	3	1.897120
army	1	1.897120
army	2	1.897120
army	3	1.897120
arnsworth	1	2.995732
aroseit	3	2.995732
arouse	3	2.995732
aroused	1	2.302585
aroused	3	2.302585
arpad	3	2.995732
arrange	1	2.302585
arrange	3	2.302585
arranged	1	2.302585
arranged	3	2.302585
arrangement	3	2.995732
arrangements	1	2.302585
arrangements	3	2.302585
arranging	3	2.995732
array	1	2.995732
arrayed	3	2.995732
arrear	3	2.995732
arrears	3	2.995732
arrest	1	2.302585
arrest	3	2.302585
arrested	1	2.302585
arrested	3	2.302585
arresting	1	2.995732
arrival	1	2.302585
arrival	3	2.302585
arrival_on	3	2.995732
arrive	1	2.302585
arrive	3	2.302585
arrived	1	2.302585
arrived	3	2.302585
arrives	3	2.995732
arriving	3	2.995732
arrogate	3	2.995732
arrow	3	2.995732
arrows	1	2.995732
arsenal	3	2.995732
arsk	3	2.995732
arsked	3	2.995732
arskin	3	2.995732
art	1	2.302585
art	3	2.302585
arter	3	2.995732
arteries	1	2.995732
artfully	3	2.995732
arthur	1	2.302585
arthur	3	2.302585
arthuri	3	2.995732
arthurs	1	2.302585
arthurs	3	2.302585
artichokes	2	2.995732
article	1	2.302585
article	3	2.302585
articles	1	2.995732
articulated	3	2.995732
artificial	1	2.302585
artificial	3	2.302585
artillery	1	2.995732
artist	1	2.995732
artistic	1	2.995732
ascend	1	2.302585
ascend	3	2.302585
ascended	1	2.302585
ascended	3	2.302585
ascending	2	2.302585
ascending	3	2.302585
ascertain	1	2.302585
ascertain	3	2.302585
ascertained	1	2.302585
ascertained	3	2.302585
